@id	name	short_name	old_name	date_started	population:pupils:2012	population:pupils:2015	isced:level	addr:region	addr:province	addr:town	addr:city	addr:borough	addr:housenumber	addr:street	addr:street:corner	addr:neighbourhood	addr:village	addr:hamlet	operator	latitude	longitude	hrslph100m	priority
116628	Sambaludan Elementary School			1934	283	316	1	Western Visayas	Iloilo	Oton									Oton District of Iloilo Schools Division, Department of Education	10.707039	122.431686	true	medium
116687	Manuel Dorinquez, Sr. Elementary School		Capinang Elementary School	1967	250	286	1	Western Visayas	Iloilo	San Dionisio							Capinang		San Dionisio District of Iloilo Schools Division, Department of Education	11.295083	123.076401	true	medium
116693	Santol Elementary School			1948	309	346	1	Western Visayas	Iloilo	San Dionisio									San Dionisio District of Iloilo Schools Division, Department of Education	11.270673	123.069534	true	medium
116700	Catan-agan Elementary School			1947	221	244	1	Western Visayas	Iloilo	San Enrique									San Enrique District of Iloilo Schools Division, Department of Education	11.12433	122.744307	true	medium
116837	Olo-Barroc Elementary School		Olo Barroc Primary School	1945	146	170	1	Western Visayas	Iloilo	Tigbauan							Bangkal		Tigbauan District of Iloilo Schools Division, Department of Education	10.716429	122.412367	true	medium
302714	Mansilingan Agro-Industrial High School		Mansilingan National High School	1967	1777	1777	2-3	Western Visayas	Negros Occidental		Bacolod			Concordia Street					IV District Bacolod City Schools Division, Department of Education	10.629381	122.97262	false	medium
117501	T.M. Morada, Sr. Elementary School			1952	902	983	1	Western Visayas	Negros Occidental		Bago			Araneta Street					I District Bago City Schools Division, Department of Education	10.56416667	122.8833333	true	medium
311407	Sewahon High School – Extension			1969	97	97	2	Western Visayas	Negros Occidental		Cadiz					Sewahon 2	VF Gustilo		District I Cadiz City Schools Division, Department of Education	10.932026	123.311608	true	medium
117053	Binaguiohan Elementary School			1975	373	414	0-1	Western Visayas	Negros Occidental		Escalante						Binaguiohan		Escalante II District of Escalante City Schools Division, Department of Education	10.789372	123.430048	true	medium
117052	Washington Elementary School			1929	502	545	0-1	Western Visayas	Negros Occidental		Escalante								Escalante I District of Escalante City Schools Division, Department of Education	10.856084	123.519765	true	medium
117829	Badiangay Elementary School			1969	315	372	1	Western Visayas	Negros Occidental		Kabankalan							Badiangay	Kabankalan V District of Kabankalan City Schools Division, Department of Education	10.770659	123.032959	true	medium
117832	Basak Elementary School			1952	308	333	1	Western Visayas	Negros Occidental		Kabankalan							Basak	Kabankalan I District of Kabankalan City Schools Division, Department of Education	9.924901	122.559634	true	medium
117836	Carol-an Elementary School			1967	881	965	1	Western Visayas	Negros Occidental		Kabankalan								Kabankalan V District of Kabankalan City Schools Division, Department of Education	9.863162	122.962273	true	medium
302777	Sipaway National High School			1993-06-01	438	438	2-3	Western Visayas	Negros Occidental		San Carlos					Papaya	San Juan Sipaway Island		District I San Carlos City Schools Division, Department of Education	10.461917	123.438067	true	medium
117798	Paniagan Elementary School		Paniagan Primary School	2001	202	217	1	Western Visayas	Negros Occidental		San Carlos							Paniagan	District V San Carlos City Schools Division, Department of Education	10.56464	123.352226	true	medium
302620	Dr. Antonio Lizares National High School – Extension			2000	250	250	2	Western Visayas	Negros Occidental		Talisay							Magdalena	Talisay I District of Negros Occidental Schools Division, Department of Education	10.740524	123.038716	true	medium
116886	Mangahoycahoy Elementary School			1956	234	268	1	Western Visayas	Negros Occidental	Binalbagan								Mangahoycahoy	Binalbagan II District of Negros Occidental Schools Division, Department of Education	10.177077	122.98748	true	medium
116918	Calatrava II Central Elementary School			2000	959	1085	1	Western Visayas	Negros Occidental	Calatrava									Calatrava II District of Negros Occidental Schools Division, Department of Education	10.593551	123.48275	true	medium
116961	Camalarang Primary School			2000	110	125	1	Western Visayas	Negros Occidental	Cauayan						Purok 5	Mambugsay		Cauayan I District of Negros Occidental Schools Division, Department of Education	9.962843	122.704948	true	medium
117010	San Dionisio Primary School			1963	13	19	1	Western Visayas	Negros Occidental	Cauayan								Lo-oy	Cauayan II District of Negros Occidental Schools Division, Department of Education	9.925994	122.506828	true	medium
117029	Latasan Elementary School		Latasan Primary School	1994	91	103	0-1	Western Visayas	Negros Occidental	Enrique B. Magalona									Enrique B. Magalona District of Negros Occidental Schools Division, Department of Education	10.867583	122.957352	true	medium
117150	Don E. Bilbao Elementary School			1953	274	304	1	Western Visayas	Negros Occidental	Hinoba-an							Pook		Hinobaan District of Negros Occidental Schools Division, Department of Education	9.581079	122.478645	true	medium
117145	Cabanbanan Primary School			1960	70	84	1	Western Visayas	Negros Occidental	Hinoba-an								Cabanbanan	Hinobaan District of Negros Occidental Schools Division, Department of Education	9.520727	122.540749	true	medium
117146	Cemeco Elementary School			1980	173	192	1	Western Visayas	Negros Occidental	Hinoba-an								Cemeco	Hinobaan District of Negros Occidental Schools Division, Department of Education	9.520079	122.596786	true	medium
117147	Culipapa Elementary School			1941	1080	1213	1	Western Visayas	Negros Occidental	Hinoba-an									Hinobaan District of Negros Occidental Schools Division, Department of Education	9.472302	122.560532	true	medium
117149	Daug Elementary School			1958	271	298	1	Western Visayas	Negros Occidental	Hinoba-an									Hinobaan District of Negros Occidental Schools Division, Department of Education	9.488032	122.545807	true	medium
117151	Don. M. Vasquez Estate Elementary School			1968	435	472	1	Western Visayas	Negros Occidental	Hinoba-an				National Road					Hinobaan District of Negros Occidental Schools Division, Department of Education	9.581113	122.478371	true	medium
117152	Fortugaleza Primary School			1991	28	37	1	Western Visayas	Negros Occidental	Hinoba-an								Fortugaleza	Hinobaan District of Negros Occidental Schools Division, Department of Education	9.477588	122.563831	true	medium
117155	Manlawa-an Elementary School		Manlawa-an Primary School	1982	100	109	1	Western Visayas	Negros Occidental	Hinoba-an								Manlawa-an	Hinobaan District of Negros Occidental Schools Division, Department of Education	9.538828	122.580772	true	medium
117156	Payab-on Elementary School			1996	188	207	1	Western Visayas	Negros Occidental	Hinoba-an								Payab-on	Hinobaan District of Negros Occidental Schools Division, Department of Education	9.576413	122.560463	true	medium
117157	Paz viuda de Escamilla Elementary School		Bulwangan Elementary School	1958	578	637	1	Western Visayas	Negros Occidental	Hinoba-an						Purok 3-B			Hinobaan District of Negros Occidental Schools Division, Department of Education	9.518444	122.534439	true	medium
302599	Bulwangan National High School			1968	1213	1213	2-3	Western Visayas	Negros Occidental	Hinoba-an						Purok 2			Hinobaan District of Negros Occidental Schools Division, Department of Education	9.519164	122.533722	true	medium
302614	Culipapa National High School			1983	966	966	2-3	Western Visayas	Negros Occidental	Hinoba-an									Hinobaan District of Negros Occidental Schools Division, Department of Education	9.471463	122.564598	true	medium
117221	Mananawin Elementary School			1970	184	201	1	Western Visayas	Negros Occidental	La Castellana								Mananawin	La Castellana I District of Negros Occidental Schools Division, Department of Education	10.375032	123.17514	false	medium
117223	Masulog Elementary School			1939	590	654	1	Western Visayas	Negros Occidental	La Castellana									La Castellana I District of Negros Occidental Schools Division, Department of Education	10.372547	123.18517	true	medium
117254	Santa Teresa Elementary School			2002	212	236	1	Western Visayas	Negros Occidental	Manapla							Santa Teresa		Manapla District of Negros Occidental Schools Division, Department of Education	10.94886	123.171761	true	medium
117311	Camingawan Elementary School			2002	240	278	1	Western Visayas	Negros Occidental	Pontevedra								Camingawan	Pontevedra II District of Negros Occidental Schools Division, Department of Education	10.339956	122.932571	true	medium
117320	Elenita M. Sajo Elementary school			2000	180	201	1	Western Visayas	Negros Occidental	Pulupandan							Crossing		Pulupandan District of Negros Occidental Schools Division, Department of Education	10.510683	122.825089	true	medium
117339	Batuan Elementary School			1975	207	230	1	Western Visayas	Negros Occidental	San Enrique							Batuan		San Enrique District of Negros Occidental Schools Division, Department of Education	10.423052	122.854408	true	medium
126007	Calvario Peak Elementary School			1978	186	216	1	Zamboanga Peninsula	City of Isabela		Isabela						Calvario Peak		North District Isabela City Schools Division, Department of Education	6.671401	122.021217	true	medium
125941	Maria Cristina Elementary School			1952	180	207	1	Zamboanga Peninsula	Zamboanga del Norte		Dapitan						Maria Cristina		Dapitan Central District of Dapitan City Schools Division, Department of Education	8.6432	123.4454083	true	medium
125958	San Pedro Elementary School			1969	352	383	1	Zamboanga Peninsula	Zamboanga del Norte		Dapitan						San Pedro		Sulangon District of Dapitan City Schools Division, Department of Education	8.6244714	123.3897836	true	medium
303884	Sulangon National High School			1991-08-01	836	836	2-3	Zamboanga Peninsula	Zamboanga del Norte		Dapitan								Sulangon District of Dapitan City Schools Division, Department of Education	8.6040567	123.4196559	true	medium
125980	Biasong Elementary School			2002	181	209	1	Zamboanga Peninsula	Zamboanga del Norte		Dipolog			Calibo Street					North District Dipolog City Schools Division, Department of Education	8.590723	123.344002	true	medium
125997	Juan Butler L. James Memorial Elementary School		Sangkol Elementary School	1938-06-01	221	266	1	Zamboanga Peninsula	Zamboanga del Norte		Dipolog								South District Dipolog City Schools Division, Department of Education	8.50896	123.324051	true	medium
124374	Mias Elementary School			2000	251	285	1	Zamboanga Peninsula	Zamboanga del Norte	Katipunan									Katipunan I District of Zamboanga del Norte Schools Division, Department of Education	8.496818	123.28138	true	medium
124419	Lawagan Elementary School			2000	177	194	1	Zamboanga Peninsula	Zamboanga del Norte	Labason									Labason District of Zamboanga del Norte Schools Division, Department of Education	8.051491	122.551575	true	medium
124769	Dagum Elementary School			2002	157	178	1	Zamboanga Peninsula	Zamboanga del Norte	Sindangan						Dagum	Nato		Sindangan Central District of Zamboanga del Norte Schools Division, Department of Education	8.32595	123.078613	true	medium
124770	Sindangan Pilot Demonstration School			1920	2860	3158	1	Zamboanga Peninsula	Zamboanga del Norte	Sindangan				Zamora Street					Sindangan Central District of Zamboanga del Norte Schools Division, Department of Education	8.23333	123	true	medium
126109	Capisan Elementary School			1975	260	297	1	Zamboanga Peninsula	Zamboanga del Sur		Zamboanga								Baliwasan District of Zamboanga City Schools Division, Department of Education	6.953606	122.0277	true	medium
126174	Sinunuk Elementary School			2007	58	68	1	Zamboanga Peninsula	Zamboanga del Sur		Zamboanga								Manicahan District of Zamboanga City Schools Division, Department of Education	6.934722222	122.0016667	true	medium
124937	Balanagan Elementary School			1993	195	218	1	Zamboanga Peninsula	Zamboanga del Sur	Dimataling						Purok 4	Balanagan		Dimataling District of Zamboanga del Sur Schools Division, Department of Education	7.483926	123.352754	true	medium
124982	Songayan Elementary School		Songayan Primary School	1980	128	148	1	Zamboanga Peninsula	Zamboanga del Sur	Dinas						Marang			Dinas District of Zamboanga del Sur Schools Division, Department of Education	7.613609	123.336832	true	medium
314249	Poblacion Comprehensive National High School		Poblacion Comprehensive High School	2001	388	388	2-3	Zamboanga Peninsula	Zamboanga del Sur	Lakewood						Purok 7	Sinudiapan		Lakewood District of Zamboanga del Sur Schools Division, Department of Education	7.853689	123.155523	true	medium
125400	Capisan Elementary School			2000	151	166	1	Zamboanga Peninsula	Zamboanga del Sur	Tabina							Capisan		Tabina District of Zamboanga del Sur Schools Division, Department of Education	7.424155	123.386697	true	medium
125601	Lower Baluran Elementary School			1988-06-01	162	185	0-1	Zamboanga Peninsula	Zamboanga Sibugay	Imelda						Bougainvilla			Imelda District of Zamboanga Sibugay Schools Division, Department of Education	7.638801655	122.9322241	true	medium
125743	Olutanga Central Elementary School			1945-06-01	1365	1473	0-1	Zamboanga Peninsula	Zamboanga Sibugay	Olutanga							Clark 10		Olutanga District of Zamboanga Sibugay Schools Division, Department of Education	7.313159514	122.8450011	true	medium
125845	Bualan Elementary School			1993-06-01	84	93	0-1	Zamboanga Peninsula	Zamboanga Sibugay	Talusan									Talusan District of Zamboanga Sibugay Schools Division, Department of Education	7.348711777	122.8963902	true	medium
